accidentId,placeId,relationship,distance_m
AE_FIRE_PT_03760,P122,OCCURRED_AT,256
AE_FIRE_PT_03761,P220,OCCURRED_AT,142
AE_FIRE_PT_03762,P219,OCCURRED_AT,370
AE_FIRE_PT_03764,P260,OCCURRED_AT,26
AE_FIRE_PT_03765,P044,OCCURRED_AT,171
AE_FIRE_PT_03766,P047,OCCURRED_AT,203
AE_FIRE_PT_03767,P047,OCCURRED_AT,199
AE_FIRE_PT_03768,P999,OCCURRED_AT,133
AE_FIRE_PT_03769,P757,OCCURRED_AT,651
AE_FIRE_PT_03770,P829,OCCURRED_AT,326
AE_FIRE_PT_03771,P830,OCCURRED_AT,243
AE_FIRE_PT_03772,P033,OCCURRED_AT,130
AE_FIRE_PT_03775,P122,OCCURRED_AT,531
AE_FIRE_PT_03776,P156,OCCURRED_AT,117
AE_FIRE_PT_03777,P131,OCCURRED_AT,249
AE_FIRE_PT_03779,P124,OCCURRED_AT,13
AE_FIRE_PT_03780,P589,OCCURRED_AT,621
AE_FIRE_PT_03781,P391,OCCURRED_AT,128
AE_FIRE_PT_03782,P969,OCCURRED_AT,342
AE_FIRE_PT_03784,P389,OCCURRED_AT,247
AE_FIRE_PT_03785,P188,OCCURRED_AT,183
AE_FIRE_PT_03786,P841,OCCURRED_AT,225
AE_FIRE_PT_03787,P249,OCCURRED_AT,223
AE_FIRE_PT_03788,P062,OCCURRED_AT,174
AE_FIRE_PT_03789,P632,OCCURRED_AT,383
AE_FIRE_PT_03790,P906,OCCURRED_AT,239
AE_FIRE_PT_03793,P633,OCCURRED_AT,394
AE_FIRE_PT_03794,P633,OCCURRED_AT,394
AE_FIRE_PT_03795,P104,OCCURRED_AT,131
AE_FIRE_PT_03796,P249,OCCURRED_AT,470
AE_FIRE_PT_03797,P1008,OCCURRED_AT,660
AE_FIRE_PT_03798,P103,OCCURRED_AT,35
AE_FIRE_PT_03799,P070,OCCURRED_AT,77
AE_FIRE_PT_03800,P997,OCCURRED_AT,531
AE_FIRE_PT_03801,P953,OCCURRED_AT,20
AE_FIRE_PT_03802,P033,OCCURRED_AT,113
AE_FIRE_PT_03804,P166,OCCURRED_AT,112
AE_FIRE_PT_03805,P062,OCCURRED_AT,257
AE_FIRE_PT_03806,P082,OCCURRED_AT,119
AE_FIRE_PT_03807,P070,OCCURRED_AT,11
AE_FIRE_PT_03808,P070,OCCURRED_AT,11
AE_FIRE_PT_03809,P180,OCCURRED_AT,25
AE_FIRE_PT_03810,P233,OCCURRED_AT,407
AE_FIRE_PT_03811,P047,OCCURRED_AT,63
AE_FIRE_PT_03812,P047,OCCURRED_AT,128
AE_FIRE_PT_03814,P953,OCCURRED_AT,268
AE_FIRE_PT_03815,P465,OCCURRED_AT,403
AE_FIRE_PT_03816,P638,OCCURRED_AT,491
AE_FIRE_PT_03817,P745,OCCURRED_AT,386
AE_FIRE_PT_03818,P707,OCCURRED_AT,19
AE_FIRE_PT_03819,P564,OCCURRED_AT,31
AE_FIRE_PT_03823,P033,OCCURRED_AT,290
AE_FIRE_PT_03824,P385,OCCURRED_AT,727
AE_FIRE_PT_03825,P283,OCCURRED_AT,69
AE_FIRE_PT_03826,P658,OCCURRED_AT,149
AE_FIRE_PT_03827,P658,OCCURRED_AT,149
AE_FIRE_PT_03828,P658,OCCURRED_AT,149
AE_FIRE_PT_03829,P658,OCCURRED_AT,149
AE_FIRE_PT_03830,P658,OCCURRED_AT,149
AE_FIRE_PT_03831,P127,OCCURRED_AT,291
AE_FIRE_PT_03832,P044,OCCURRED_AT,136
AE_FIRE_PT_03833,P878,OCCURRED_AT,725
AE_FIRE_PT_03834,P878,OCCURRED_AT,725
AE_FIRE_PT_03835,P374,OCCURRED_AT,520
AE_FIRE_PT_03836,P095,OCCURRED_AT,659
AE_FIRE_PT_03837,P215,OCCURRED_AT,131
AE_FIRE_PT_03838,P560,OCCURRED_AT,796
AE_FIRE_PT_03839,P332,OCCURRED_AT,499
AE_FIRE_PT_03840,P153,OCCURRED_AT,25
AE_FIRE_PT_03841,P153,OCCURRED_AT,25
AE_FIRE_PT_03842,P153,OCCURRED_AT,25
AE_FIRE_PT_03843,P264,OCCURRED_AT,640
AE_FIRE_PT_03844,P972,OCCURRED_AT,142
AE_FIRE_PT_03845,P122,OCCURRED_AT,266
AE_FIRE_PT_03846,P763,OCCURRED_AT,79
AE_FIRE_PT_03847,P131,OCCURRED_AT,112
AE_FIRE_PT_03848,P188,OCCURRED_AT,214
AE_FIRE_PT_03849,P031,OCCURRED_AT,415
AE_FIRE_PT_03850,P096,OCCURRED_AT,217
AE_FIRE_PT_03851,P729,OCCURRED_AT,102
AE_FIRE_PT_03852,P841,OCCURRED_AT,552
AE_FIRE_PT_03853,P385,OCCURRED_AT,740
AE_FIRE_PT_03856,P746,OCCURRED_AT,402
AE_FIRE_PT_03857,P116,OCCURRED_AT,448
AE_FIRE_PT_03858,P116,OCCURRED_AT,448
AE_FIRE_PT_03859,P712,OCCURRED_AT,315
AE_FIRE_PT_03860,P120,OCCURRED_AT,323
AE_FIRE_PT_03861,P070,OCCURRED_AT,131
AE_FIRE_PT_03862,P389,OCCURRED_AT,201
AE_FIRE_PT_03866,P537,OCCURRED_AT,814
AE_FIRE_PT_03867,P275,OCCURRED_AT,594
AE_FIRE_PT_03869,P953,OCCURRED_AT,270
AE_FIRE_PT_03870,P150,OCCURRED_AT,516
AE_FIRE_PT_03871,P197,OCCURRED_AT,162
AE_FIRE_PT_03872,P314,OCCURRED_AT,410
AE_FIRE_PT_03873,P421,OCCURRED_AT,85
AE_FIRE_PT_03874,P072,OCCURRED_AT,153
AE_FIRE_PT_03875,P001,OCCURRED_AT,207
AE_FIRE_PT_03876,P001,OCCURRED_AT,207
AE_FIRE_PT_03877,P756,OCCURRED_AT,26
AE_FIRE_PT_03878,P261,OCCURRED_AT,333
AE_FIRE_PT_03879,P147,OCCURRED_AT,246
AE_FIRE_PT_03881,P448,OCCURRED_AT,665
AE_FIRE_PT_03882,P448,OCCURRED_AT,665
AE_FIRE_PT_03883,P845,OCCURRED_AT,896
AE_FIRE_PT_03884,P845,OCCURRED_AT,896
AE_FIRE_PT_03885,P043,OCCURRED_AT,699
AE_FIRE_PT_03886,P219,OCCURRED_AT,325
AE_FIRE_PT_03887,P219,OCCURRED_AT,325
AE_FIRE_PT_03888,P219,OCCURRED_AT,325
AE_FIRE_PT_03889,P350,OCCURRED_AT,549
AE_FIRE_PT_03891,P524,OCCURRED_AT,790
AE_FIRE_PT_03893,P001,OCCURRED_AT,601
AE_FIRE_PT_03895,P237,OCCURRED_AT,59
AE_FIRE_PT_03896,P040,OCCURRED_AT,39
AE_FIRE_PT_03897,P319,OCCURRED_AT,503
AE_FIRE_PT_03898,P259,OCCURRED_AT,317
AE_FIRE_PT_03899,P658,OCCURRED_AT,167
AE_FIRE_PT_03902,P055,OCCURRED_AT,253
AE_FIRE_PT_03903,P047,OCCURRED_AT,72
AE_FIRE_PT_03904,P468,OCCURRED_AT,948
AE_FIRE_PT_03905,P468,OCCURRED_AT,948
AE_FIRE_PT_03906,P087,OCCURRED_AT,361
AE_FIRE_PT_03907,P378,OCCURRED_AT,142
AE_FIRE_PT_03908,P216,OCCURRED_AT,502
AE_FIRE_PT_03909,P216,OCCURRED_AT,502
AE_FIRE_PT_03910,P216,OCCURRED_AT,502
AE_FIRE_PT_03911,P906,OCCURRED_AT,95
AE_FIRE_PT_03912,P123,OCCURRED_AT,762
AE_FIRE_PT_03913,P123,OCCURRED_AT,762
AE_FIRE_PT_03914,P123,OCCURRED_AT,762
AE_FIRE_PT_03915,P251,OCCURRED_AT,72
AE_FIRE_PT_03916,P1021,OCCURRED_AT,740
AE_FIRE_PT_03917,P853,OCCURRED_AT,503
AE_FIRE_PT_03918,P718,OCCURRED_AT,470
AE_FIRE_PT_03919,P131,OCCURRED_AT,536
AE_FIRE_PT_03920,P131,OCCURRED_AT,284
AE_FIRE_PT_03921,P953,OCCURRED_AT,293
AE_FIRE_PT_03922,P186,OCCURRED_AT,117
AE_FIRE_PT_03923,P978,OCCURRED_AT,0
AE_FIRE_PT_03924,P083,OCCURRED_AT,509
AE_FIRE_PT_03925,P033,OCCURRED_AT,180
AE_FIRE_PT_03926,P1020,OCCURRED_AT,17
AE_FIRE_PT_03927,P1004,OCCURRED_AT,775
AE_FIRE_PT_03928,P1004,OCCURRED_AT,775
AE_FIRE_PT_03930,P207,OCCURRED_AT,61
AE_FIRE_PT_03931,P935,OCCURRED_AT,53
AE_FIRE_PT_03932,P047,OCCURRED_AT,73
AE_FIRE_PT_03933,P378,OCCURRED_AT,189
